alpha,tau,r,Dtau,Dr
1.0616460019501335,6.047193743813393,9.304648956949961,-14.588969384109983,-4.531971841860761
1.0631686888930572,6.025015687147507,9.297760798452147,-14.54172116936306,-4.516305905952508
1.0693099464913092,5.936303460483962,9.270242939087755,-14.331196784408855,-4.411312478198572
1.073795466197863,5.872102624333866,9.250151214242614,-14.326372891209513,-4.605723277774457
1.0765702107960693,5.832413178697219,9.237311981339563,-14.26304381108733,-4.614983560371246
1.0786146031095685,5.80332874025554,9.22792078086987,-14.192234626658646,-4.576515137786799
1.0806105570549196,5.775061771334563,9.218808133143803,-14.131754622161193,-4.553950261773849
1.083957052583382,5.727950156466267,9.203653525581636,-14.024730499607372,-4.503930206196074
1.0875549659984494,5.677688447744783,9.187533025010667,-13.914256778902644,-4.4559575586791595
1.0893657198801352,5.652543614091088,9.179487279266493,-13.858666916585625,-4.430821152509669
1.0911163679981073,5.6283285076250005,9.171751289524224,-13.805554210940402,-4.4070418363048525
1.0942151127995121,5.5856934442352575,9.158160530607397,-13.712273374378373,-4.364772308591455
1.098689345682685,5.52463842392186,9.13876599378892,-13.579991862085654,-4.304794603758717
1.102165296356897,5.477611281931569,9.123883434467977,-13.478869653127031,-4.258497607371659
1.1035552337886656,5.458904269387363,9.117977048773682,-13.438948130607898,-4.240296130474462
1.105114074206841,5.437989876132542,9.11138310274253,-13.394330973851664,-4.219698060875247
1.1090338713378618,5.385703892995489,9.094941933021415,-13.284449095701408,-4.1703547235986465
1.112068415385365,5.34552164211094,9.082349645012057,-13.19846536362697,-4.127974541306852
1.1146190341210935,5.311943811271382,9.071855879405076,-13.131533083384383,-4.101937035656903
1.1166777954360405,5.284970400476813,9.063445252927387,-13.069225060224074,-4.062718399851953
1.1209729801704829,5.229062649694125,9.046067084534437,-12.999259615997843,-4.102916627387543
1.1252778101707583,5.173154898911437,9.028113554249876,-12.941183410259322,-4.1676819142184
1.1274429990454982,5.1452062608666225,9.019137988457462,-12.876976216641014,-4.126640259472342
1.1296326091022384,5.117074778679867,9.010134277083486,-12.81825292618285,-4.096813327822922
1.133304928054423,5.070188975035274,8.995197149101537,-12.717133526558774,-4.0390709263537286
1.1359125051388366,5.037118602523093,8.98471406110304,-12.647675814973248,-4.001133407685202
1.1391496342437155,4.996315965826434,8.971840632384206,-12.561773010831828,-3.9527253432898135
1.143028923545204,4.947781064945296,8.956616057715511,-12.461049514553743,-3.896431826709209
1.1462931504904827,4.907241909032284,8.94397411353873,-12.37763949602621,-3.849471209420959
1.1477795315100587,4.8888719378077745,8.938268055538396,-12.340120009872177,-3.828334033912647
1.1494410112302171,4.8684037008311964,8.93192688612809,-12.29850154981568,-3.8048542804980516
1.153619312813195,4.817233108389752,8.916151259635763,-12.19532155220192,-3.7464776767464834
1.1603780292003363,4.735360160483442,8.891142529810475,-12.032987019207061,-3.654490715595209
1.1628347604503322,4.705869567213866,8.882205342291062,-11.975140507739795,-3.621283237214449
1.1654136423515056,4.67506427065005,8.872910258319619,-11.915412780682566,-3.587389453079869
1.16693217284934,4.6569969598636,8.86747807668897,-11.880391457132273,-3.5671027769644326
1.1686246411383654,4.636922338219728,8.86145928219103,-11.842166510077996,-3.5458627262022997
1.1728799362859168,4.586735784110049,8.846490802456135,-11.742576726495265,-3.4812246631157038
1.17773708183415,4.529890514527313,8.82956248065982,-11.684403189182325,-3.5374682391456713
1.1805992878293399,4.496498461937331,8.819395957315894,-11.63888702000422,-3.542737407165177
1.1840385649774952,4.456623370156213,8.807348399279027,-11.552136781927473,-3.469775085167228
1.1882780077216757,4.407838978501727,8.792748071847814,-11.460669007856504,-3.4132770049271346
1.1906992106237522,4.3801566260585325,8.784532013265109,-11.406385114516358,-3.3743302935090824
1.1932998552048106,4.350565367969164,8.775805012427714,-11.350657034065245,-3.337266680535186
1.2002980993681354,4.271655346397513,8.752817744108674,-11.201815857013216,-3.233084601501936
1.205112660672564,4.2179617950686135,8.737417009742087,-11.103052444712151,-3.1642125694145182
1.20768347993573,4.189484713982462,8.729329630068388,-11.051167454415873,-3.127551634841819
1.2097773494067736,4.166388782885917,8.722811948711058,-11.009428714177794,-3.097959813984609
1.2121246077311596,4.140601239272885,8.715579010056292,-10.96314318204158,-3.0649614717075497
1.2160586938468347,4.097621999917833,8.703629251469549,-10.886760329985814,-3.010074679696732
1.2224104879704978,4.02885521694975,8.684788029426386,-10.766609135322634,-2.9227965543800156
1.2251905030605386,3.9989957109525522,8.676715803157897,-10.715050272475533,-2.8845662480777303
1.2277309436654116,3.9718336873564923,8.66943111124349,-10.668817862992878,-2.850625838875313
1.2319895265111678,3.926563648029726,8.657415359070209,-10.591451957862473,-2.7907409466588327
1.2388670578921226,3.8541315851069005,8.638523795190224,-10.473337589800199,-2.7052780183143845
1.241092474185743,3.830869771227345,8.632545935717804,-10.43231629547256,-2.6670883898573
1.2439839436773412,3.8007716135915692,8.624876974900046,-10.389342195474278,-2.64622321958781
1.2467117556743088,3.7724715941955678,8.617641836778374,-10.360287034457397,-2.659603803061998
1.2504011807827453,3.7343388060995637,8.607851768773745,-10.306093660578366,-2.632045132132926
1.253781707852386,3.699603485658158,8.599062855673157,-10.24541388235432,-2.5710133013636494
1.2568477811284948,3.66826563287135,8.591240843215628,-10.196352349385112,-2.5311526631851198
1.263369015481695,3.602127651093655,8.575073475703356,-10.088413492299637,-2.428184421777729
1.2699584274596127,3.5359896693159594,8.559382139680768,-9.98552942374036,-2.3324985566016085
1.2729260340880233,3.5064245869661295,8.552526395333809,-9.939849719762957,-2.288076235485679
1.2755232653631392,3.480659580223375,8.546633544577293,-9.90059902963911,-2.2497141969852574
